id,text,anger,joy,fear,sadness
289,Fake people irritate me,1,0,0,0
290,Said it before and I'll say it now: America is really fortunate that black people only want equality and not revenge.,1,0,0,0
291,#Anger or #wrath is an intense emotional response.,1,0,0,0
292,@TaraSetmayer @oliverdarcy AA have the right of passage when it comes to the 'N' word.  Why should he insult him in his church.  Ignorant!,1,0,0,0
293,if we let that in id be fuming poor keeping,1,0,0,0
294,"@LynneGarrison yeah, I've only seen that floated online as a theory, it was probably made up by a bitter stan. I ignore pets v vets crap too",1,0,0,0
295,"@SkyNews when the East wind blue in summer in Durban, S Africa, we still surfed and got #stung badly! Must be carefull-A #sting can harm you",1,0,0,0
296,@LisaAsquithtobe @craig8710 @WayneHaselden @june65wigan everyone is against wigan because we are the biggest club #bitter,1,0,0,0
297,"Because it was a perfect illusion, but at least now I know what it was. #angry #ladygaga #iscalming#mysoul",1,0,0,0
298,Candace &amp; her pout are getting right on my tits #GBBO,1,0,0,0
299,@johnaugust @clmazin I was so looking forward to @ABCDesignated. Then it opened with a #stuartspecial. I literally yelled at my tv. ,1,0,0,0
300,BANG! Gordon #Brown has been accused of abusing a gazillion #rabid parrots!,1,0,0,0
301,"Petition for non-Maghrebi PoC to stop buying 'couscous' from white grocery stores and boiling it. That is not couscous, that is trash.",1,0,0,0
302,ESPN just assumed I wanted their free magazines #offended,1,0,0,0
303,Yo there's a kid on my snap chat from LA &amp; they get high off helium gas lmao.... I am like why the fuck lol,1,0,0,0
304,.@RepDelBene: 'Today's proceedings and the entire process is an insult to our constituents.',1,0,0,0
305,@serendipity127_ @zombiecalorie @Angel_Eyes66 I'm sensing a theme here tho lol #angry,1,0,0,0
306,@kingcharles9th i Lowkey forgot you had twitter and if you don't follow me back im gonna be #offended,1,0,0,0
307,... flat party and I instantly get bollocked about it. ,1,0,0,0
308,@everycolorbot more like every color looks the same #triggered #colorblind #offended,1,0,0,0
309,.@DIVAmagazine than straight people. Even the arse straight guys who think that means a threesome is fine.  ,1,0,0,0
310,"@DouthatNYT @jbouie @DamonLinker Yes, it is bad to point out racism lest it provoke the racists.  Some racists do indeed not like it.",1,0,0,0
311,@Deadspin @jrzy_boy This is about him being left off because they wanted to play a heavier game. We needed his offense tho. Amongst others.,1,0,0,0
312,@Idubbbz @LeafyIsHere  I am offended,1,0,0,0
313,"@aroseblush Hello !\nThe bigger the bully, the more crocodile tears. Bullies always act like offended victims.",1,0,0,0
314,@IrishTimesPol @IrishTimes Irish citizens boiling drinking water in 2016 leaves one foot firmly in the bog!,1,0,0,0
315,Candice's pout is gonna take someone eye out mate! #GBBO,1,0,0,0
316,I've always had a weird grudge against stingrays ever since one killed Steve Irwin.,1,0,0,0
317,@jwolfie_ why you gotta use the dark skin emoji #offended,1,0,0,0
318,I'm not saying he might be like big foot but it might be like natural biological father says blood boiling if he cross,1,0,0,0
319,"I really really resent having to go to bed at a sensible hour, you guys. I WANT TO TALK TO MY PEOPLE.",1,0,0,0
320,"@NM_NickNocturne Incentivise people to roam the Internet being morally offended, as if they didn't do it enough already.",1,0,0,0
321,not to be That Person™ but i get bitter seeing some ravi stans,1,0,0,0
322,"@Darren_Hammer amen, nothing personal mate, just tired of all of the complaining from our fans, it's Been a relentless tirade of misery",1,0,0,0
323,Michelle is one of the worst players in bb history #bb18 #bbfinale ,1,0,0,0
324,Dear Indians..It is hard to swallow this but for once try to swallow this bitter pill...that is.. Pakistan is number one in Test cricket!!!,1,0,0,0
325,"A little nose irritation and a little more chills on my body. I'm so not into flu, into flu, into flu #FallSongs",1,0,0,0
326,"I am #real #sjw, I will not let #america down\nI have found us, now go and get us\nI let it out and I let it in\nI #rage I #lol\n@SergioSarzedo",1,0,0,0
327,Connivers blind to existential fury,1,0,0,0
328,guys irritate me,1,0,0,0
329,#firsttweetever sippin #hotchocolate wondering #why I finally gave in &lt;3 haha #hellloooootwitter - ...its because #facebookisforfamily #rage,1,0,0,0
330,@eNCA what they should be doing is directing their anger to the thieves in government...#corruption #FeesMustFall,1,0,0,0
331,Need a new outlet for #rage,1,0,0,0
332,@swagalini ive been through the denial and anger i am in pure acceptance,1,0,0,0
333,"@SapientSoldier timid but determined version of the rabid beasts beyond the land. Growling beneath my restrained breath, I //rip// myself --",1,0,0,0
334,I'm not used to pretty girls that use curse words to express their anger. I just feel like I'm a little bit surprised and turned off as well,1,0,0,0
335,@TzumiXIV huff puff,1,0,0,0
336,Hell hath not fury like a hamstring cramp. #ouch,1,0,0,0
337,"Actually be arsed with my sister sometimes, she controls the TV 90% of the time and when I watch one thing she gets in a huff 🙄",1,0,0,0
338,@fireemblemlord it's the first expac since wrath that feels like a proper 'evolution' of the game for me,1,0,0,0
339,@Thebeast_ufc what happened to the suicide tweet it was a joke obviously how could that offend anyone?🤔,1,0,0,0
340,@paulkrugman relentless echo chamber - negative comments with lots of reverb. Typical bully behavior.,1,0,0,0
341,when you find out the initiative isn't even a thing 😧 #revenge,1,0,0,0
342,@djddueces jojo at 12:30 and not midnight lets rage WRYYYYYY,1,0,0,0
343,"I'll happily be rude to people who personally insult me unprovoked, they deserve it 👍 Just as good people deserve respect",1,0,0,0
344,That AK47 leave your spine with a frown,1,0,0,0
345,come on let's make em hate 😘make em pout they face 👿😩.,1,0,0,0
346,Recommended reading: Prisoners of Hate by Aaron Beck #anger,1,0,0,0
347,@Alanafergusson snap meee,1,0,0,0
348,@KimLy resent,1,0,0,0
349,Forever angry that gh ruined Molly and morgan's bond/friendship ,1,0,0,0
350,#disgracefulesin I resent all men in some way; for some or no reason at all. #esinscountdown,1,0,0,0
351,@TillTheEndMMVI I accidetly dumped boiling water my myself 😫,1,0,0,0
352,"@ggreenwald Smh, remove ideologically bankrupt and opportunistic establishment now. They're burning all bridges and social contracts. ",1,0,0,0
353,As usual disappointing #offense by @HoustonTexans ...#Texans,1,0,0,0
354,"@mdivincenzo9 he's stupid, I hate him lol ",1,0,0,0
355,@PuseLepuru it's the irritation of not having found the corpse,1,0,0,0
356,never #make a decision when you are .. #angry &gt;_&lt; .... and never make a #promis when you are #happy :) :*,1,0,0,0
357,@girlsreallyrule Both Trump + King are relentless self-promoters who don't give a rip about anyone else. A perfect match for both Donalds.,1,0,0,0
358,@coltonflurry @StrangeFacesLA I cancelled by CBS all access live feeds before JC even said Vic won AFP. Paul.should have won IMO #bitter,1,0,0,0
359,whenever I put 'I wanna be adored' on my brother alwayss sings 'I wanna be a dog' instead just to irritate me,1,0,0,0
360,@johnaugust @clmazin I was so looking forward to @ABCDesignated. Then it opened with a #stuartspecial. I literally yelled at my tv. #umbrage,1,0,0,0
361,I don't get what point is made when reporting on Charlotte looting @CNNAshleigh. Why not explore what looting businesses symbolizes #outrage,1,0,0,0
362,@ArcadianLuthier -- taking out his feelings on Kei unfairly. His lips form a frown as he tries to walk away.,1,0,0,0
363,@laura221b I've left it for my dad to deal with 😂 My work is done as soon as it's felt the wrath of my slipper 😷,1,0,0,0
364,"Leave it on there, rule,nimber 1 of carpet cleaning!!!  #worsethananatomicbomb #accidentlyspillbeeronthecarpet",1,0,0,0
365,@m_warner21 Yikes. The wrath of Maddie...,1,0,0,0
366,@Nigerianscamsss @TrillSmith you think I came back to twitter and not ruffle a few bushes? Tuh.,1,0,0,0
367,.@LEAFYSZERKER @markiplier is that an insult? Sounds like a job well done. it's red so it's done the job it was suppose to do #justsaying,1,0,0,0
368,#Hudcomedy #AdamRowe  #insult Slutfaceshlongnugget,1,0,0,0
369,I need some to help with my anger,1,0,0,0
370,"@CBSBigBrother never bring back Meech and Bridgette. Crying because someone looks at you? Ugh, and Bridgette. #bitter",1,0,0,0
371,Hey folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope :-/  #annoyed,1,0,0,0
372,Now it's time to remove CB from the team somehow. Screw it. Rip the Band-Aid off. It'll sting for a bit but everyone will get over it.,1,0,0,0
373,Candice's pout gets more preposterous by the week. This week it's gone a bit Jack Nicholson's Joker. #GBBO,1,0,0,0
374,@keithboykin unfortunately it won't end there... followers of whichever candidate isn't elected will throw tantrums. No winning this elec,1,0,0,0
375,@cc_yandian @HillaryClinton her team must draw from a hat for daily personality #drugged  #yeller #quiet #screamer #😂😂,1,0,0,0
376,Candice's standing pout face aggravates me every week,1,0,0,0
377,Think I really broke young bull hurt 😂😂😭😭 u can tell by how bitter and mad he is 😊😊😩😩,1,0,0,0
378,@OstinOng YUUUHH 🙄😭 plus clin ep and prevmed ugghhh hahaha #bitter,1,0,0,0
379,"@HebertofNH any time a man who got paid to throw temper tantrums speaks up, you gotta listen.",1,0,0,0
380,"As if he heard my thought on the ether, my #ex has just posted #facebook pic of himself snuggling up with said #cats... now Im just #angry",1,0,0,0
381,don't provoke me after letting me down !,1,0,0,0
382,could never be a angry drunk lol yall weirdos just enjoy your time,1,0,0,0
383,"Yet we still have deaths, road rage, &amp; violations on the road, despite a widely accepted concept of 'personal accountability' while driving",1,0,0,0
384,"@SiobhanSynnot  Oh, good God. Quentin Letts is doing one of his 'comedy' turns. #angry @bbcthisweek @afneil #BBCTW",1,0,0,0
385,@Trump_Videos she looks completely #rabid @realDonaldTrump,1,0,0,0
386,Inner conflict happens when we are at odds with ourselves. Honor your values and priorities.  #innerconflict #conflict #values,1,0,0,0
387,"#EpiPen: when public outrage occurs, expand #PAP Patient Assistance Progrm, coupons,rebates .@GOPoversight @OversightDems on #Mylan #Epipen",1,0,0,0
388,Imagine the twitter fume if Corbyn loses the election and then Smith leads Labour to a worse result than suggested under Corbyn.. Imagine??,1,0,0,0
389,"@BosNaud so scared to ruffle feathers, he resorted to writing in cryptic code. #UncleCamsCabin",1,0,0,0
390,"Didn't think Cadres not Getting SRC deployment would make some Cadres so bitter, Ku tough Macom.",1,0,0,0
391,I miss doing nothing someone I care about and attacking their face with kisses. #foreveralone #bitter 😩,1,0,0,0
392,That grudge you're holding keeps making an appearance because #God wants you to deal with it.,1,0,0,0
393,@arppaul @chetanlfc @mannkakhiladi @dey_spandan @umeroffcial  Comparing Akshay Sir with this zandu balm is an insult to Akshay Sir.,1,0,0,0
394,🔥Anger is the acid that can do more harm to the vessel in which it is stored than to anything on which it is poured.🔥 #anger \n\n~Mark Twain,1,0,0,0
395,"If I spend more than £10 in shimmy on £1 drinks I'll be raging, but we all know it's gonna happen",1,0,0,0
396,I have a rage rage ep 2 coming out soon I'll keep you posted on it #YouTube #youtubegaming #rage,1,0,0,0
397,"@iamsrk what's up w the gender bias? #indignant This fancypants saddler's daughter will opt for the leather jacket, thank you very much.",1,0,0,0
398,When your sister is 19 and throws legitimate temper tantrums just to get attention..,1,0,0,0
399,@luxbet Did you even give out any pizzas ? Serious fail #hungry  #hangry,1,0,0,0
400,This provocation sets off a curiosity. An entity is feeding fuel to the fire. speaking quatrains. Hmmm America needs to be vigilant now,1,0,0,0
401,@PatVPeters @FreeBeacon Quite the response of retaliation from Weiner in getting revenge on Huma &amp; Hillary 'clam digging'.\n#AllScumbags,1,0,0,0
402,I guess #bradangelina &gt; #anger &gt; #blacklivesmatter,1,0,0,0
403,Now that I have my ex's number now its time to prank him. #revenge #prank #whatprankIshoulddo seriously what prank I should I do,1,0,0,0
404,"Do not despise the Lord ’s #discipline, do not #resent his rebuke, because the #Lord disciplines those he loves... #Proverbs 3:11-12",1,0,0,0
405,Guy across from me in a really ugly suit cannot stop expressing his displeasure,1,0,0,0
406,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice #anger #sadness,1,0,0,0
407,I think I must scare my coworkers when I'm eating like a rabid animal on my breaks #srry,1,0,0,0
408,@JuliaHB1 Bloody right #fume,1,0,0,0
409,@RoyEnglish roy as fiery,1,0,0,0
410,Why a puerto Rican with Taino hair and a black nose gotta ruffle your targeted feathers?,1,0,0,0
411,@JasonMillerinDC @realDonaldTrump Prudence suggests that a 8+% bump over 2-3 weeks should be viewed with SKEPTICISM. Media/HRC axis ,1,0,0,0
412,Listening to Joey really helps me and my anger.,1,0,0,0
413,@kerrybowen_ you have anger issues!,1,0,0,0
414,i can't believe they're all messing up my favourite of all bakes i feel personally offended,1,0,0,0
